name,type,start_time,duration,"mosi","miso"
"SPI SI","result",2.18188071,0.000915625,0x01,0x00
"SPI SO","result",2.18330162,0.000915625,0x00,0x81
"SPI SI","result",2.18330162,0.000915625,0x01,0x00
"SPI SO","result",2.18474983,0.000915625,0x00,0xF1
"SPI SI","result",2.18474983,0.000915625,0xA1,0x00
"SPI SO","result",2.18617075,0.000915625,0x00,0xE1
"SPI SI","result",2.18617075,0.000915625,0x41,0x00
"SPI SO","result",2.18761896,0.000915666667,0x00,0x81
"SPI SI","result",2.18761896,0.000915666667,0x01,0x00
"SPI SO","result",2.18903992,0.000915625,0x00,0x81
"SPI SI","result",2.18903992,0.000915625,0x01,0x00
"SPI SO","result",2.19048812,0.000915625,0x00,0xFF
"SPI SI","result",2.19048812,0.000915625,0xF5,0x00
"SPI SO","result",2.19197008,0.000915625,0x00,0x81
"SPI SI","result",2.19197008,0.000915625,0x01,0x00
"SPI SO","result",2.19341829,0.000915625,0x00,0xE0
"SPI SI","result",2.19341829,0.000915625,0xC0,0x00
"SPI SO","result",2.19483933,0.000915541667,0x00,0xC0
"SPI SI","result",2.19483933,0.000915541667,0x80,0x00
"SPI SO","result",2.19628746,0.000915583333,0x00,0xC7
"SPI SI","result",2.19628746,0.000915583333,0x85,0x00
"SPI SO","result",2.19770838,0.000915625,0x00,0xC0
"SPI SI","result",2.19770838,0.000915625,0x80,0x00
"SPI SO","result",2.19915658,0.000915583333,0x00,0xFF
"SPI SI","result",2.19915658,0.000915583333,0xFA,0x00
"SPI SO","result",2.20057763,0.0009155,0x00,0xC1
"SPI SI","result",2.20057763,0.0009155,0x81,0x00
"SPI SO","result",2.20202567,0.000915666667,0x00,0xFF
"SPI SI","result",2.20202567,0.000915666667,0xB6,0x00
"SPI SO","result",2.20344675,0.000915541667,0x00,0xE1
"SPI SI","result",2.20344675,0.000915541667,0xC1,0x00
"SPI SO","result",2.20489479,0.000915666667,0x00,0xE7
"SPI SI","result",2.20489479,0.000915666667,0xE7,0x00
"SPI SO","result",2.20631579,0.000915625,0x00,0xC0
"SPI SI","result",2.20631579,0.000915625,0x80,0x00
"SPI SO","result",2.207764,0.000915583333,0x00,0xFE
"SPI SI","result",2.207764,0.000915583333,0xFC,0x00
"SPI SO","result",2.20918504,0.000915541667,0x00,0xE0
"SPI SI","result",2.20918504,0.000915541667,0xC0,0x00
"SPI SO","result",2.21063313,0.000915583333,0x00,0x9F
"SPI SI","result",2.21063313,0.000915583333,0x9E,0x00
"SPI SO","result",2.21205417,0.000915541667,0x00,0xC0
"SPI SI","result",2.21205417,0.000915541667,0x80,0x00
"SPI SO","result",2.21350225,0.000915583333,0x00,0xF8
"SPI SI","result",2.21350225,0.000915583333,0xB0,0x00
"SPI SO","result",2.21492333,0.0009155,0x00,0xC6
"SPI SI","result",2.21492333,0.0009155,0x84,0x00
"SPI SO","result",2.21637133,0.000915625,0x00,0x00
"SPI SI","result",2.21637133,0.000915625,0x00,0x00
"SPI SO","result",2.21779238,0.000915625,0x00,0x00
"SPI SI","result",2.21779238,0.000915625,0x00,0x00
"SPI SO","result",2.21924046,0.000915666667,0x00,0x03
"SPI SI","result",2.21924046,0.000915666667,0x02,0x00
"SPI SO","result",2.2206615,0.000915625,0x00,0x00
"SPI SI","result",2.2206615,0.000915625,0x00,0x00
"SPI SO","result",2.22210967,0.000915583333,0x00,0xC0
"SPI SI","result",2.22210967,0.000915583333,0x80,0x00
"SPI SO","result",2.22353067,0.000915583333,0x00,0x00
"SPI SI","result",2.22353067,0.000915583333,0x00,0x00
"SPI SO","result",2.22497875,0.000915625,0x00,0x46
"SPI SI","result",2.22497875,0.000915625,0x44,0x00
"SPI SO","result",2.22639979,0.000915625,0x00,0x01
"SPI SI","result",2.22639979,0.000915625,0x01,0x00
"SPI SO","result",2.22784783,0.000915666667,0x00,0xB1
"SPI SI","result",2.22784783,0.000915666667,0x21,0x00
"SPI SO","result",2.22926892,0.000915625,0x00,0x80
"SPI SI","result",2.22926892,0.000915625,0x00,0x00
"SPI SO","result",2.230717,0.000915625,0x00,0x76
"SPI SI","result",2.230717,0.000915625,0x64,0x00
"SPI SO","result",2.23213808,0.000915583333,0x00,0x01
"SPI SI","result",2.23213808,0.000915583333,0x01,0x00
"SPI SO","result",2.23358612,0.000915625,0x00,0xF1
"SPI SI","result",2.23358612,0.000915625,0x61,0x00
"SPI SO","result",2.23500721,0.000915625,0x00,0x80
"SPI SI","result",2.23500721,0.000915625,0x00,0x00
"SPI SO","result",2.23645525,0.000915666667,0x00,0x10
"SPI SI","result",2.23645525,0.000915666667,0x10,0x00
"SPI SO","result",2.23787633,0.000915625,0x00,0x61
"SPI SI","result",2.23787633,0.000915625,0x41,0x00
"SPI SO","result",2.23932437,0.000915666667,0x00,0x8F
"SPI SI","result",2.23932437,0.000915666667,0x0F,0x00
"SPI SO","result",2.24074546,0.000915625,0x00,0xB8
"SPI SI","result",2.24074546,0.000915625,0x30,0x00
"SPI SO","result",2.24219354,0.000915625,0x00,0x1F
"SPI SI","result",2.24219354,0.000915625,0x1D,0x00
"SPI SO","result",2.24361463,0.000915625,0x00,0xB8
"SPI SI","result",2.24361463,0.000915625,0x30,0x00
"SPI SO","result",2.24506267,0.000915625,0x00,0x1F
"SPI SI","result",2.24506267,0.000915625,0x1B,0x00
"SPI SO","result",2.24648375,0.000915625,0x00,0xB8
"SPI SI","result",2.24648375,0.000915625,0x30,0x00
"SPI SO","result",2.24793183,0.000915583333,0x00,0xFB
"SPI SI","result",2.24793183,0.000915583333,0xDA,0x00
"SPI SO","result",2.24935292,0.000915625,0x00,0x3F
"SPI SI","result",2.24935292,0.000915625,0x35,0x00
"SPI SO","result",2.25080092,0.000915625,0x00,0xDC
"SPI SI","result",2.25080092,0.000915625,0x98,0x00
"SPI SO","result",2.25222204,0.000915625,0x00,0x38
"SPI SI","result",2.25222204,0.000915625,0x30,0x00
"SPI SO","result",2.25367004,0.000915666667,0x00,0x7F
"SPI SI","result",2.25367004,0.000915666667,0x5F,0x00
"SPI SO","result",2.25509121,0.000915583333,0x00,0xF8
"SPI SI","result",2.25509121,0.000915583333,0xB0,0x00
"SPI SO","result",2.25653921,0.000915625,0x00,0x1F
"SPI SI","result",2.25653921,0.000915625,0x1F,0x00
"SPI SO","result",2.25796033,0.000915625,0x00,0xF8
"SPI SI","result",2.25796033,0.000915625,0xB0,0x00
"SPI SO","result",2.25940833,0.000915625,0x00,0x7C
"SPI SI","result",2.25940833,0.000915625,0x58,0x00
"SPI SO","result",2.26082954,0.000915541667,0x00,0xF8
"SPI SI","result",2.26082954,0.000915541667,0xB0,0x00
"SPI SO","result",2.2622775,0.000915583333,0x00,0xDD
"SPI SI","result",2.2622775,0.000915583333,0x9D,0x00
"SPI SO","result",2.26369858,0.000915625,0x00,0xF3
"SPI SI","result",2.26369858,0.000915625,0x63,0x00
"SPI SO","result",2.26514658,0.000915625,0x00,0x7F
"SPI SI","result",2.26514658,0.000915625,0x75,0x00
"SPI SO","result",2.26656775,0.000915625,0x00,0x81
"SPI SI","result",2.26656775,0.000915625,0x01,0x00
"SPI SO","result",2.26801571,0.000915625,0x00,0xFF
"SPI SI","result",2.26801571,0.000915625,0xFF,0x00
"SPI SO","result",2.26943687,0.000915625,0x00,0x81
"SPI SI","result",2.26943687,0.000915625,0x01,0x00
"SPI SO","result",2.27088483,0.000915666667,0x00,0xCF
"SPI SI","result",2.27088483,0.000915666667,0x8B,0x00
"SPI SO","result",2.272306,0.000915666667,0x00,0xBF
"SPI SI","result",2.272306,0.000915666667,0x75,0x00
"SPI SO","result",2.273754,0.000915625,0x00,0xC1
"SPI SI","result",2.273754,0.000915625,0xC1,0x00
"SPI SO","result",2.27517517,0.000915625,0x00,0x81
"SPI SI","result",2.27517517,0.000915625,0x01,0x00
"SPI SO","result",2.27662312,0.000915625,0x00,0xBF
"SPI SI","result",2.27662312,0.000915625,0xAB,0x00
"SPI SO","result",2.27804429,0.000915625,0x00,0xFF
"SPI SI","result",2.27804429,0.000915625,0x55,0x00
"SPI SO","result",2.27949225,0.000915625,0x00,0x9F
"SPI SI","result",2.27949225,0.000915625,0x9F,0x00
"SPI SO","result",2.28091342,0.000915666667,0x00,0xF1
"SPI SI","result",2.28091342,0.000915666667,0x61,0x00
"SPI SO","result",2.28236137,0.000915625,0x00,0x77
"SPI SI","result",2.28236137,0.000915625,0x65,0x00
"SPI SO","result",2.28378258,0.000915625,0x00,0x81
"SPI SI","result",2.28378258,0.000915625,0x01,0x00
"SPI SO","result",2.2852305,0.000915625,0x00,0xFD
"SPI SI","result",2.2852305,0.000915625,0xA9,0x00
"SPI SO","result",2.28665175,0.000915583333,0x00,0xE0
"SPI SI","result",2.28665175,0.000915583333,0xC0,0x00
"SPI SO","result",2.28809971,0.000915583333,0x00,0xFF
"SPI SI","result",2.28809971,0.000915583333,0xB6,0x00
"SPI SO","result",2.28952096,0.000915541667,0x00,0xC1
"SPI SI","result",2.28952096,0.000915541667,0x81,0x00
"SPI SO","result",2.29096879,0.000915625,0x00,0xF3
"SPI SI","result",2.29096879,0.000915625,0xE3,0x00
"SPI SO","result",2.29245104,0.000915625,0x00,0xC0
"SPI SI","result",2.29245104,0.000915625,0x80,0x00
"SPI SO","result",2.293899,0.000915583333,0x00,0x9C
"SPI SI","result",2.293899,0.000915583333,0x98,0x00
"SPI SO","result",2.29532029,0.000915541667,0x00,0xC7
"SPI SI","result",2.29532029,0.000915541667,0x86,0x00
"SPI SO","result",2.29676812,0.000915583333,0x00,0xC4
"SPI SI","result",2.29676812,0.000915583333,0x84,0x00
"SPI SO","result",2.29818938,0.000915583333,0x00,0x40
"SPI SI","result",2.29818938,0.000915583333,0x80,0x00
"SPI SO","result",2.29963725,0.000915583333,0x00,0xFE
"SPI SI","result",2.29963725,0.000915583333,0xD4,0x00
"SPI SO","result",2.30105858,0.0009155,0x00,0xCC
"SPI SI","result",2.30105858,0.0009155,0x88,0x00
"SPI SO","result",2.30250638,0.000915625,0x00,0xF0
"SPI SI","result",2.30250638,0.000915625,0xB0,0x00
"SPI SO","result",2.30392771,0.000915541667,0x00,0xEC
"SPI SI","result",2.30392771,0.000915541667,0xC8,0x00
"SPI SO","result",2.30537554,0.000915583333,0x00,0xE1
"SPI SI","result",2.30537554,0.000915583333,0xE1,0x00
"SPI SO","result",2.30679675,0.000915625,0x00,0xF8
"SPI SI","result",2.30679675,0.000915625,0xD0,0x00
"SPI SO","result",2.30824467,0.000915583333,0x00,0xC2
"SPI SI","result",2.30824467,0.000915583333,0x82,0x00
"SPI SO","result",2.30966592,0.000915583333,0x00,0x00
"SPI SI","result",2.30966592,0.000915583333,0x00,0x00
"SPI SO","result",2.31111375,0.000915625,0x00,0x7B
"SPI SI","result",2.31111375,0.000915625,0x72,0x00
"SPI SO","result",2.31253504,0.000915625,0x00,0x00
"SPI SI","result",2.31253504,0.000915625,0x00,0x00
"SPI SO","result",2.31398288,0.000915625,0x00,0x03
"SPI SI","result",2.31398288,0.000915625,0x02,0x00
"SPI SO","result",2.31540417,0.000915625,0x00,0x00
"SPI SI","result",2.31540417,0.000915625,0x00,0x00
"SPI SO","result",2.316852,0.000915625,0x00,0x73
"SPI SI","result",2.316852,0.000915625,0x72,0x00
"SPI SO","result",2.31827333,0.000915625,0x00,0x01
"SPI SI","result",2.31827333,0.000915625,0x01,0x00
"SPI SO","result",2.31972113,0.000915666667,0x00,0x83
"SPI SI","result",2.31972113,0.000915666667,0x03,0x00
"SPI SO","result",2.32114246,0.000915625,0x00,0x80
"SPI SI","result",2.32114246,0.000915625,0x00,0x00
"SPI SO","result",2.32259025,0.000915666667,0x00,0x07
"SPI SI","result",2.32259025,0.000915666667,0x06,0x00
"SPI SO","result",2.32401158,0.000915625,0x00,0x61
"SPI SI","result",2.32401158,0.000915625,0x41,0x00
"SPI SO","result",2.32545937,0.000915666667,0x00,0x86
"SPI SI","result",2.32545937,0.000915666667,0x04,0x00
"SPI SO","result",2.32688075,0.000915625,0x00,0x03
"SPI SI","result",2.32688075,0.000915625,0x02,0x00
"SPI SO","result",2.32832858,0.000915583333,0x00,0x87
"SPI SI","result",2.32832858,0.000915583333,0x87,0x00
"SPI SO","result",2.32974988,0.000915625,0x00,0x86
"SPI SI","result",2.32974988,0.000915625,0x04,0x00
"SPI SO","result",2.33119771,0.000915583333,0x00,0xFF
"SPI SI","result",2.33119771,0.000915583333,0xDF,0x00
