name,type,start_time,duration,"mosi","miso"
"SPI SO","result",9.53262896,0.000915666667,0x00,0xFF
"SPI SI","result",9.53262896,0.000915666667,0xFF,0x00
"SPI SO","result",9.53407658,0.000915625,0x00,0xCF
"SPI SI","result",9.53407658,0.000915625,0xFF,0x00
"SPI SO","result",9.53549813,0.000915625,0x00,0xDE
"SPI SI","result",9.53549813,0.000915625,0xFF,0x00
"SPI SO","result",9.53694575,0.000915625,0x00,0x7F
"SPI SI","result",9.53694575,0.000915625,0xFF,0x00
"SPI SO","result",9.53836725,0.000915625,0x00,0xC1
"SPI SI","result",9.53836725,0.000915625,0xFF,0x00
"SPI SO","result",9.53981487,0.000915625,0x00,0xFF
"SPI SI","result",9.53981487,0.000915625,0xFF,0x00
"SPI SO","result",9.54129742,0.000915625,0x00,0xFE
"SPI SI","result",9.54129742,0.000915625,0xFF,0x00
"SPI SO","result",9.54274504,0.000915625,0x00,0x7F
"SPI SI","result",9.54274504,0.000915625,0xFF,0x00
"SPI SO","result",9.54416654,0.000915625,0x00,0xCC
"SPI SI","result",9.54416654,0.000915625,0xFF,0x00
"SPI SO","result",9.54561421,0.000915625,0x00,0x7F
"SPI SI","result",9.54561421,0.000915625,0xFF,0x00
"SPI SO","result",9.54703567,0.000915625,0x00,0xE7
"SPI SI","result",9.54703567,0.000915625,0xFF,0x00
"SPI SO","result",9.54848333,0.000915625,0x00,0xFF
"SPI SI","result",9.54848333,0.000915625,0xFF,0x00
"SPI SO","result",9.54990483,0.000915625,0x00,0xF8
"SPI SI","result",9.54990483,0.000915625,0xFF,0x00
"SPI SO","result",9.5513525,0.000915625,0x00,0x77
"SPI SI","result",9.5513525,0.000915625,0xFF,0x00
"SPI SO","result",9.55277396,0.000915625,0x00,0xFE
"SPI SI","result",9.55277396,0.000915625,0xFF,0x00
"SPI SO","result",9.55422163,0.000915625,0x00,0x7F
"SPI SI","result",9.55422163,0.000915625,0xFF,0x00
"SPI SO","result",9.55564308,0.000915625,0x00,0xFF
"SPI SI","result",9.55564308,0.000915625,0xFF,0x00
"SPI SO","result",9.55709075,0.000915625,0x00,0x80
"SPI SI","result",9.55709075,0.000915625,0xFF,0x00
"SPI SO","result",9.55851221,0.000915625,0x00,0xDB
"SPI SI","result",9.55851221,0.000915625,0xFF,0x00
"SPI SO","result",9.55995992,0.000915625,0x00,0x32
"SPI SI","result",9.55995992,0.000915625,0xFF,0x00
"SPI SO","result",9.56138133,0.000915625,0x00,0xFF
"SPI SI","result",9.56138133,0.000915625,0xFF,0x00
"SPI SO","result",9.56282904,0.000915625,0x00,0x80
"SPI SI","result",9.56282904,0.000915625,0xFF,0x00
"SPI SO","result",9.56425046,0.000915625,0x00,0xCE
"SPI SI","result",9.56425046,0.000915625,0xFF,0x00
"SPI SO","result",9.56569817,0.000915625,0x00,0x39
"SPI SI","result",9.56569817,0.000915625,0xFF,0x00
"SPI SO","result",9.56711958,0.000915666667,0x00,0xFF
"SPI SI","result",9.56711958,0.000915666667,0xFF,0x00
"SPI SO","result",9.56856733,0.000915625,0x00,0x14
"SPI SI","result",9.56856733,0.000915625,0xFF,0x00
"SPI SO","result",9.56998871,0.000915666667,0x00,0x7F
"SPI SI","result",9.56998871,0.000915666667,0xFF,0x00
"SPI SO","result",9.57143646,0.000915625,0x00,0x80
"SPI SI","result",9.57143646,0.000915625,0xFF,0x00
"SPI SO","result",9.57285788,0.000915625,0x00,0x7E
"SPI SI","result",9.57285788,0.000915625,0xFF,0x00
"SPI SO","result",9.57430562,0.000915625,0x00,0x00
"SPI SI","result",9.57430562,0.000915625,0xFF,0x00
"SPI SO","result",9.575727,0.000915625,0x00,0x0F
"SPI SI","result",9.575727,0.000915625,0xFF,0x00
"SPI SO","result",9.57717475,0.000915625,0x00,0xBA
"SPI SI","result",9.57717475,0.000915625,0xFF,0x00
"SPI SO","result",9.57859613,0.000915625,0x00,0x64
"SPI SI","result",9.57859613,0.000915625,0xF5,0x00
"SPI SO","result",9.58004387,0.000915625,0x00,0x1C
"SPI SI","result",9.58004387,0.000915625,0xFF,0x00
"SPI SO","result",9.58146525,0.000915625,0x00,0xC3
"SPI SI","result",9.58146525,0.000915625,0xF2,0x00
"SPI SO","result",9.58291304,0.000915625,0x00,0x3E
"SPI SI","result",9.58291304,0.000915625,0xFF,0x00
"SPI SO","result",9.58433437,0.000915625,0x00,0xBD
"SPI SI","result",9.58433437,0.000915625,0xD5,0x00
"SPI SO","result",9.58578217,0.000915625,0x00,0x83
"SPI SI","result",9.58578217,0.000915625,0xFF,0x00
"SPI SO","result",9.5872035,0.000915666667,0x00,0x1E
"SPI SI","result",9.5872035,0.000915666667,0xCA,0x00
"SPI SO","result",9.58865133,0.000915583333,0x00,0x03
"SPI SI","result",9.58865133,0.000915583333,0xFF,0x00
"SPI SO","result",9.59007262,0.000915666667,0x00,0x8D
"SPI SI","result",9.59007262,0.000915666667,0xD5,0x00
"SPI SO","result",9.59152046,0.000915625,0x00,0x83
"SPI SI","result",9.59152046,0.000915625,0xFF,0x00
"SPI SO","result",9.59294179,0.000915625,0x00,0x18
"SPI SI","result",9.59294179,0.000915625,0xA0,0x00
"SPI SO","result",9.59438962,0.000915583333,0x00,0x03
"SPI SI","result",9.59438962,0.000915583333,0xFF,0x00
"SPI SO","result",9.59581092,0.000915625,0x00,0x81
"SPI SI","result",9.59581092,0.000915625,0xD5,0x00
"SPI SO","result",9.59725871,0.000915666667,0x00,0x83
"SPI SI","result",9.59725871,0.000915666667,0xFF,0x00
"SPI SO","result",9.59868004,0.000915625,0x00,0x78
"SPI SI","result",9.59868004,0.000915625,0xBF,0x00
"SPI SO","result",9.60012788,0.000915625,0x00,0x03
"SPI SI","result",9.60012788,0.000915625,0xFF,0x00
"SPI SO","result",9.60154917,0.000915625,0x00,0xFD
"SPI SI","result",9.60154917,0.000915625,0x42,0x00
"SPI SO","result",9.60299704,0.000915583333,0x00,0x80
"SPI SI","result",9.60299704,0.000915583333,0xFD,0x00
"SPI SO","result",9.60441829,0.000915666667,0x00,0xB7
"SPI SI","result",9.60441829,0.000915666667,0x00,0x00
"SPI SO","result",9.60586617,0.000915625,0x00,0x80
"SPI SI","result",9.60586617,0.000915625,0xFF,0x00
"SPI SO","result",9.60728742,0.000915666667,0x00,0xE1
"SPI SI","result",9.60728742,0.000915666667,0x68,0x00
"SPI SO","result",9.60873533,0.000915583333,0x00,0x80
"SPI SI","result",9.60873533,0.000915583333,0xD7,0x00
"SPI SO","result",9.61015654,0.000915666667,0x00,0xBF
"SPI SI","result",9.61015654,0.000915666667,0x02,0x00
"SPI SO","result",9.61160446,0.000915583333,0x00,0x88
"SPI SI","result",9.61160446,0.000915583333,0xFC,0x00
"SPI SO","result",9.61302571,0.000915625,0x00,0xFD
"SPI SI","result",9.61302571,0.000915625,0x29,0x00
"SPI SO","result",9.61447358,0.000915625,0x00,0x90
"SPI SI","result",9.61447358,0.000915625,0xD4,0x00
"SPI SO","result",9.61589483,0.000915625,0x00,0xF9
"SPI SI","result",9.61589483,0.000915625,0x02,0x00
"SPI SO","result",9.61734275,0.000915583333,0x00,0x80
"SPI SI","result",9.61734275,0.000915583333,0xF8,0x00
"SPI SO","result",9.61876396,0.000915625,0x00,0xF1
"SPI SI","result",9.61876396,0.000915625,0x15,0x00
